time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,0,0,24.61,0,1,-18.32,0.6127222222222223,1,1,36.64,1,0,24.61,1,18.32,18.32,0.0,0,0,2.0,0.0,-10.0,10.0,-20.0
2019-01-01 01:00:00,0.0,1,0,25.22,1,1,-4.919999999999998,0.6161388888888889,1,1,0.0,1,1,25.22,1,20.3,20.3,0.0,0,0,2.0,0.0,10.0,10.0,-20.0
2019-01-01 02:00:00,0.0,1,0,22.83,1,1,-1.759999999999998,0.6173611111111111,1,1,0.0,1,1,22.83,1,21.07,21.07,0.0,0,0,2.0,0.0,10.0,10.0,-20.0
2019-01-01 03:00:00,0.0,1,0,26.21,1,1,5.690000000000001,0.6134097222222222,1,2,11.380000000000003,1,1,26.21,1,43.28,20.52,22.76,2,0,2.0,0.0,10.0,-10.0,-20.0
2019-01-01 04:00:00,0.0,0,0,25.45,1,1,-7.329999999999998,0.6185,1,1,0.0,1,1,25.45,1,18.12,18.12,0.0,0,0,2.0,0.0,10.0,10.0,-20.0
2019-01-01 05:00:00,0.0,0,0,23.71,1,1,0.0,0.6185,1,0,4.390000000000001,1,1,23.71,1,28.1,19.32,8.780000000000001,1,0,2.0,0.0,10.0,0.0,-20.0
2019-01-01 06:00:00,3.37,0,0,24.45,1,1,0.0,0.6185,1,0,4.759999999999998,1,1,27.82,1,29.209999999999997,19.69,9.519999999999996,1,0,2.0,0.0,10.0,0.0,-20.0
2019-01-01 07:00:00,8.12,0,0,24.27,0,1,0.0,0.6185,1,0,19.07,1,1,32.39,1,19.07,19.07,0.0,0,0,2.0,0.0,0.0,0.0,-20.0
2019-01-01 08:00:00,16.68,0,0,23.32,0,1,-21.38,0.6333472222222223,1,1,0.0,0,1,40.0,1,-21.38,21.38,-42.76,0,1,2.0,0.0,-10.0,10.0,0.0
2019-01-01 09:00:00,29.21,0,1,24.97,1,1,6.719999999999999,0.6286805555555556,1,2,13.439999999999998,1,0,54.18,2,45.129999999999995,18.25,26.879999999999995,2,0,2.0,-10.0,10.0,-20.0,-20.0
2019-01-01 10:00:00,43.57,0,2,19.66,0,0,20.91,0.6141597222222223,1,2,0.0,0,1,63.230000000000004,2,20.91,20.91,0.0,0,0,2.0,-20.0,0.0,-20.0,0.0
2019-01-01 11:00:00,55.39,0,2,21.8,0,1,0.0,0.6141597222222223,1,0,0.0,0,0,77.19,3,0.0,20.9,-20.9,0,0,2.0,0.0,0.0,-20.0,0.0
2019-01-01 12:00:00,60.0,0,2,18.47,0,0,123.02,0.5287291666666667,1,2,0.0,0,0,78.47,3,123.02,123.02,0.0,5,5,2.0,0.0,0.0,20.0,0.0
2019-01-01 13:00:00,55.39,0,2,16.76,0,0,0.0,0.5287291666666667,1,0,118.47,1,0,72.15,3,118.47,118.47,0.0,5,5,2.0,0.0,0.0,-20.0,-20.0
2019-01-01 14:00:00,43.57,0,2,15.03,1,0,-111.75,0.6063333333333334,1,1,0.0,0,1,58.6,2,-96.72,126.78,-223.5,0,5,2.0,0.0,-50.0,-30.0,0.0
2019-01-01 15:00:00,29.21,1,1,13.63,0,0,0.0,0.6063333333333334,1,0,79.88999999999999,1,0,42.84,2,109.1,109.1,0.0,5,5,2.0,-40.0,0.0,-30.0,-20.0
2019-01-01 16:00:00,16.68,0,0,11.19,0,0,128.14,0.5173472222222223,1,2,0.0,1,1,27.869999999999997,1,128.14,128.14,0.0,5,5,2.0,0.0,0.0,40.0,-20.0
2019-01-01 17:00:00,8.12,1,0,9.78,0,0,-106.44999999999999,0.5912708333333334,1,1,212.89999999999998,1,1,17.9,0,114.57,114.57,0.0,5,5,2.0,-50.0,0.0,-50.0,-20.0
2019-01-01 18:00:00,3.37,0,0,7.79,1,0,112.44,0.5131875,1,2,0.0,1,1,11.16,0,120.23,120.23,0.0,5,5,2.0,0.0,-50.0,50.0,-20.0
2019-01-01 19:00:00,0.0,1,0,6.1,0,0,0.0,0.5131875,1,0,123.27,1,1,6.1,0,123.27,123.27,0.0,5,5,2.0,-50.0,0.0,-50.0,-20.0
2019-01-01 20:00:00,0.0,0,0,4.84,1,0,103.34,0.4414236111111111,1,2,0.0,0,1,4.84,0,108.18,108.18,0.0,5,5,2.0,0.0,-50.0,50.0,0.0
2019-01-01 21:00:00,0.0,0,0,3.21,1,0,0.0,0.4414236111111111,1,0,112.93,1,0,3.21,0,116.14,116.14,0.0,5,5,2.0,0.0,-50.0,-50.0,-20.0
2019-01-01 22:00:00,0.0,0,0,1.55,0,0,118.62,0.3590486111111111,1,2,0.0,1,1,1.55,0,118.62,118.62,0.0,5,5,2.0,0.0,0.0,50.0,-20.0
