time,solar,solar_state,solar_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,1,0,20.0,0.40257879999999807,1,2,0.0,0,1,0.0,0,20.0,20,0.0,2,2,2,-20.0,20.0,0.0
2019-01-01 01:00:00,0.0,1,0,20.0,0.40217879999999806,1,2,0.0,1,0,0.0,0,20.0,20,0.0,2,2,2,-20.0,20.0,-20.0
2019-01-01 02:00:00,0.0,0,0,-20.0,0.40257879999999807,1,1,0.0,0,1,0.0,0,-20.0,20,-40.0,0,2,2,0.0,-20.0,0.0
2019-01-01 03:00:00,0.0,0,0,20.0,0.40217879999999806,1,2,0.0,0,0,0.0,0,20.0,20,0.0,2,2,2,0.0,20.0,0.0
2019-01-01 04:00:00,0.0,1,0,20.0,0.40177879999999805,1,2,0.0,0,0,0.0,0,20.0,20,0.0,2,2,2,-20.0,20.0,0.0
2019-01-01 05:00:00,0.0,1,0,0.0,0.40177879999999805,1,0,20.0,1,0,0.0,0,20.0,20,0.0,2,2,2,-20.0,-20.0,-20.0
2019-01-01 06:00:00,6.09,1,0,13.91,0.40150059999999804,1,2,0.0,0,1,6.09,0,20.0,20,0.0,2,2,2,-20.0,20.0,0.0
2019-01-01 07:00:00,11.22,0,1,20.0,0.40110059999999803,1,2,0.0,0,0,11.22,1,20.0,20,0.0,2,2,2,0.0,20.0,0.0
2019-01-01 08:00:00,18.5,0,2,-20.0,0.40150059999999804,1,1,0.0,0,0,18.5,2,-20.0,20,-40.0,0,2,2,0.0,-20.0,0.0
2019-01-01 09:00:00,27.29,0,3,-20.0,0.40190059999999805,1,1,0.0,0,0,27.29,3,-20.0,20,-40.0,0,2,2,-10.0,-20.0,0.0
2019-01-01 10:00:00,36.03,1,4,16.03,0.40157999999999805,1,2,32.06,1,0,36.03,4,84.12,20,64.12,5,2,2,20.0,-20.0,-20.0
2019-01-01 11:00:00,42.57,1,5,0.0,0.40157999999999805,1,0,22.57,1,1,42.57,5,65.14,20,45.14,5,2,2,30.0,0.0,-20.0
2019-01-01 12:00:00,45.0,1,5,0.0,0.40157999999999805,1,0,0.0,0,1,45.0,5,45.0,20,25.0,5,2,2,30.0,0.0,0.0
2019-01-01 13:00:00,42.57,0,5,20.0,0.40117999999999804,1,2,0.0,0,0,42.57,5,20.0,20,0.0,2,2,2,-30.0,20.0,0.0
2019-01-01 14:00:00,36.03,1,4,-16.03,0.40150059999999804,1,1,0.0,0,0,36.03,4,20.0,20,0.0,2,2,2,20.0,20.0,0.0
2019-01-01 15:00:00,27.29,1,3,7.289999999999999,0.40135479999999807,1,2,0.0,0,0,27.29,3,34.58,20,14.579999999999998,4,2,2,10.0,-10.0,0.0
2019-01-01 16:00:00,18.5,1,2,1.5,0.4013247999999981,1,2,0.0,0,0,18.5,2,20.0,20,0.0,2,2,2,0.0,0.0,0.0
2019-01-01 17:00:00,11.22,0,1,20.0,0.4009247999999981,1,2,0.0,0,0,11.22,1,20.0,20,0.0,2,2,2,0.0,20.0,0.0
2019-01-01 18:00:00,6.09,1,0,13.91,0.4006465999999981,1,2,0.0,0,0,6.09,0,20.0,20,0.0,2,2,2,-20.0,20.0,0.0
2019-01-01 19:00:00,0.0,0,0,20.0,0.40024659999999807,1,2,0.0,1,0,0.0,0,20.0,20,0.0,2,2,2,0.0,20.0,-20.0
2019-01-01 20:00:00,0.0,1,0,20.0,0.39984659999999805,1,2,0.0,1,1,0.0,0,20.0,20,0.0,2,2,2,-20.0,20.0,-20.0
2019-01-01 21:00:00,0.0,1,0,0.0,0.39984659999999805,1,0,20.0,1,1,0.0,0,20.0,20,0.0,2,2,2,-20.0,-20.0,-20.0
2019-01-01 22:00:00,0.0,0,0,0.0,0.39984659999999805,1,0,0.0,0,1,0.0,0,0.0,20,-20.0,0,2,2,0.0,-20.0,0.0
