episode;step;epsilon;potential_wind#0;action_wind#0;power_wind#0;idx_wind#0;potential_battery#0;action_battery#0;power_battery#0;idx_battery#0;soc_battery#0;soc_idx_battery#0;potential_grid#0;action_grid#0;power_grid#0;idx_grid#0;env_price;env_price_idx;env_renewable_potential;env_renewable_potential_idx;env_total_renewable;env_total_renewable_idx;env_total_power;env_total_power_idx;env_demand_power;env_demand_power_idx;env_grid_power;env_grid_power_idx;env_energy_balance;env_energy_balance_idx;env_delta_power_idx;reward_wind#0;reward_battery#0;reward_grid#0;env_delta_ph;env_delta_ph_norm;env_delta_ph_idx;env_real_balance;env_real_balance_norm;env_real_balance_idx
3262;-1;0,000000;;;0,000000;1;;;0,000000;0;0,463801;0;;;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;0,000000;0;surplus;0,000000;0,000000;0,000000;;;;;;
3262;0;0,011011;89257,484689;1,000000;89257,484689;1;54288,519345;1,000000;-54288,519345;0;0,466063;0;0,000000;0,000000;0,000000;0;38,436903;0;89257,484689;0;89257,484689;1;89257,484689;1;89257,484689;1;0,000000;0;0,000000;0;;1,000000;0,533937;0,200000;54288,519345;0,180962;1,000000;-34968,965344;-0,116563;-1,000000
3262;1;0,011011;75655,736308;1,000000;75655,736308;1;43134,107530;1,000000;-43134,107530;0;0,467860;0;0,000000;0,000000;0,000000;0;16,945920;0;75655,736308;0;75655,736308;1;75655,736308;1;75655,736308;1;0,000000;0;0,000000;0;;1,000000;0,532140;0,200000;43134,107530;0,143780;1,000000;56735,855911;0,189120;1,000000
3262;2;0,011011;96070,330418;1,000000;96070,330418;1;68522,954496;1,000000;-68522,954496;0;0,470716;0;0,000000;0,000000;0,000000;0;18,932897;0;96070,330418;0;96070,330418;1;96070,330418;1;96070,330418;1;0,000000;0;0,000000;0;;1,000000;0,529284;0,200000;68522,954496;0,228410;1,000000;48108,360387;0,160361;1,000000
3262;3;0,011011;76849,418207;1,000000;76849,418207;1;46899,379865;1,000000;-46899,379865;0;0,472670;0;0,000000;0,000000;0,000000;0;17,386731;0;76849,418207;0;76849,418207;1;76849,418207;1;76849,418207;1;0,000000;0;0,000000;0;;1,000000;0,527330;0,200000;46899,379865;0,156331;1,000000;66120,292076;0,220401;1,000000
3262;4;0,011011;99173,952797;1,000000;99173,952797;1;15623,440191;1,000000;-15623,440191;0;0,473321;0;0,000000;0,000000;0,000000;0;50,881188;0;99173,952797;0;99173,952797;1;99173,952797;1;99173,952797;1;0,000000;0;0,000000;0;;1,000000;0,526679;0,200000;15623,440191;0,052078;1,000000;-6701,094399;-0,022337;-1,000000
3262;5;0,011011;69458,107276;0,000000;0,000000;1;85817,186663;2,000000;85817,186663;0;0,469745;0;0,000000;0,000000;0,000000;0;48,782855;0;69458,107276;0;0,000000;0;85817,186663;1;85817,186663;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-16359,079387;-0,054530;-1,000000;13356,766135;0,044523;1,000000
3262;6;0,011011;43686,622038;0,000000;0,000000;1;78398,367334;2,000000;78398,367334;0;0,466478;0;0,000000;0,000000;0,000000;0;48,967082;0;43686,622038;0;0,000000;0;78398,367334;1;78398,367334;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-34711,745295;-0,115706;-1,000000;-78398,367334;-0,261328;-1,000000
3262;7;0,011011;51526,565961;0,000000;0,000000;1;65264,372505;2,000000;65264,372505;0;0,463759;0;0,000000;0,000000;0,000000;0;36,596499;0;51526,565961;0;0,000000;0;65264,372505;1;65264,372505;1;0,000000;0;0,000000;0;;1,000000;-1,000000;0,200000;-13737,806543;-0,045793;-1,000000;-65264,372505;-0,217548;-1,000000
3262;8;0,011011;59408,588725;0,000000;0,000000;1;0,000000;0,000000;0,000000;0;0,463759;0;58323,645301;1,000000;58323,645301;1;42,095124;0;59408,588725;0;0,000000;0;58323,645301;1;58323,645301;1;58323,645301;1;0,000000;0;;1,000000;1,000000;-0,250000;1084,943424;0,003616;0,000000;-58323,645301;-0,194412;-1,000000
